event_id,asset_id,scenario,ground_truth,D,Trap,R,A,P,containment,integrity_state,recovery_status,recovery_source,effectiveness,event_confirmed,event_pool_decision,total_pipeline_ms,error
EVT-64ab8e74-bd67-5ebe-8b55-65ef5f4ce442,ASSET-8182519c15cc48816b81f69f,NORMAL,NORMAL,D3,False,16.03242325490728,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.982899983180687,
EVT-20fb9eb2-2243-5677-bc9e-f7352ff16587,ASSET-8c93a7b47acb13f957bdba90,NORMAL,NORMAL,D3,False,0.4778203073957048,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.4383000165689737,
EVT-dc60d53c-2f4d-5ead-8665-2f7d3f24b11f,ASSET-e7c7cfb491bbc8ca77429ed7,NORMAL,NORMAL,D3,False,51.471549040037345,ACCOUNT_ABUSE,P1,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,APPEND,3.524900006595999,
EVT-c650b889-5e4c-545a-b0a2-e0c851e37a31,ASSET-2a6e09cf2d3b39afb7524fd8,NORMAL,NORMAL,D3,False,0.04795822061707134,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.778600017540157,
EVT-ef9cac20-2ccf-501b-86df-558b657e79d6,ASSET-02db9bcbd57a2817ee778c0a,NORMAL,NORMAL,D3,False,2.588667004043496,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.961999998660758,
EVT-e34d499f-4667-5528-a429-dfc8906e7a23,ASSET-D1V2-2c536a6818f8abbbf6743b50,NORMAL,NORMAL,D1,False,0.27895961019510046,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.7077000122517347,
EVT-a006b674-ff67-5203-9e35-da309414c567,ASSET-95a1b4727f34a7f8f001159f,NORMAL,NORMAL,D3,False,3.4939618115905335,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.5891000006813556,
EVT-c43d1118-c3a5-5e14-b5de-79fa9c2c08a1,ASSET-d88fa1a22189efc39c1d72da,NORMAL,NORMAL,D3,False,2.543680759098536,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.4890999959316105,
EVT-72be0205-4d95-53bb-9773-d2090b46b0d9,ASSET-54ba83ccdbe2fabf0eb93482,NORMAL,NORMAL,D3,False,1.173051657696419,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.2577999809291214,
EVT-4b57f53e-c421-5a74-9f6f-0cc90408f5ab,ASSET-22e23df7713f1ce1a118e4c6,NORMAL,NORMAL,D3,False,0.07148465343554794,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.718699997989461,
EVT-fb8e6916-61e4-5e76-a2c7-7573cce35b28,ASSET-3b58d26860dad851f81cc5c2,NORMAL,NORMAL,D3,False,0.07000144601919567,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.5031000152230263,
EVT-f0766784-e216-553a-8e6f-4f82744cf2f3,ASSET-47d2ff0e3b7500648d2702d4,NORMAL,NORMAL,D3,False,0.4350470091725744,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8489000105764717,
EVT-31dfe384-a21e-5d7f-a243-87dab82f9490,ASSET-D1V2-796a848e56d600b2748dc460,NORMAL,NORMAL,D1,False,0.25847872473319594,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.762299991445616,
EVT-e580584a-bf17-5d4c-9171-9bb12f780549,ASSET-e42e18c400630740342bf4e1,NORMAL,NORMAL,D3,False,3.2826998711586026,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.7264999807812274,
EVT-4e618630-d4ed-5956-b29a-f176c1b4a957,ASSET-2d5c7292da9f495174266482,NORMAL,NORMAL,D3,False,1.5315029391201924,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.6811999743804336,
EVT-9ff759cf-b773-52a3-9e22-19bf50b1c089,ASSET-D1V2-9d9ed00be86074e737b1e902,NORMAL,NORMAL,D1,False,0.20180493154487303,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.79279999085702,
EVT-b8786eec-19ae-5f07-b254-1868ba107c57,ASSET-7404b2b3edec2ff233b0cf96,NORMAL,NORMAL,D3,False,3.4592044792017163,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.696799987461418,
EVT-004666e8-6f3a-5610-a61b-e9dfbce8c69f,ASSET-5ea24ce077bfe7e8cd0596d3,NORMAL,NORMAL,D3,False,0.8135479847153089,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.6657000018749386,
EVT-ace7a4e4-f139-5f7f-bdac-98e90e755ee0,ASSET-774b06075368d130fdd5b4f7,NORMAL,NORMAL,D3,False,1.1678846271610623,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.518299985444173,
EVT-164c0db6-eb8e-5772-aa2a-4ac8c0ce31d6,ASSET-5baf37156fbdb28c83602a49,NORMAL,NORMAL,D3,False,0.118618317137263,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8095000016037375,
EVT-7fb9163d-286e-59ae-b8dc-aed0d8240c88,ASSET-D1V2-cde479416e8dea38a6d9f412,NORMAL,NORMAL,D1,False,0.36639297631637063,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,4.407500004163012,
EVT-6d5edb8e-0fad-5b14-8b72-537987f6485e,ASSET-937283552bac9e6331ebe28b,NORMAL,NORMAL,D3,False,1.1533957243906512,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.7370999925769866,
EVT-ea024fb3-7936-553f-82fa-e4db3c2abcf9,ASSET-64eafe7eb92ba163a44f7d07,NORMAL,NORMAL,D3,False,0.19153204874590923,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8003999905195087,
EVT-e605a3a1-5509-5a34-bafd-d8a0e4e53eb9,ASSET-93c73292fac8260c03030868,NORMAL,NORMAL,D3,False,1.039838593111578,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.868700015824288,
EVT-737ba694-fbb5-51fb-ab72-d7ffa1effc6e,ASSET-D1V2-6b9f18b39cacd9a004230313,NORMAL,NORMAL,D1,False,0.18155461965326533,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.810900012264028,
EVT-2f7ad73d-6e93-5e12-92c1-d11f42eeffa3,ASSET-D1V2-16138646f352b7e65b89a67a,NORMAL,NORMAL,D1,False,2.783649631506978,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.708199986955151,
EVT-280279a9-3c62-5363-ae47-c33573b95256,ASSET-097cd15d276017fd64d44705,NORMAL,NORMAL,D3,False,0.47773125316311243,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.5439000057522207,
EVT-7168d85b-4000-5679-adeb-e385d17d9da9,ASSET-b354e2c30ae787ea87c82bbd,NORMAL,NORMAL,D3,False,0.18504178398181484,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,4.168800020124763,
EVT-983b3e99-6260-57d5-94b0-e7b746e88811,ASSET-77e2928d9f80af8ddc4202fe,NORMAL,NORMAL,D3,False,2.1088838199628652,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.5857000038959086,
EVT-26616de2-7ba0-529f-a11e-1f61ad141cc1,ASSET-30f70e0ac53a516b3c0570a9,NORMAL,NORMAL,D3,False,0.5619720232708462,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.3961000153794885,
EVT-5edc0ecf-d9ce-5863-a168-b24907a415d7,ASSET-ac3ed00b94edd1bfd385efd1,NORMAL,NORMAL,D3,False,0.8868823513291616,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.6247999814804643,
EVT-c7fd3852-2011-5995-afa3-f90d8155bbea,ASSET-a44fa108ffbc1479567f7f27,NORMAL,NORMAL,D3,False,7.284908533688395,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.722499997820705,
EVT-66091a00-83c0-5ae0-a56b-6c83b4ac2906,ASSET-6bb2b520449b78f8753c18c8,NORMAL,NORMAL,D3,False,0.8960686792384073,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.7379999994300306,
EVT-65087166-690c-505f-bc4c-335fd3f9eb33,ASSET-87659fb277225540e4101bd3,NORMAL,NORMAL,D3,False,1.069396429601885,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.9434000025503337,
EVT-744309fb-735c-5d80-a052-19d417cfa47e,ASSET-26ef6e5ada715dd6c5ea7e21,NORMAL,NORMAL,D3,False,6.212554070102704,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8654000198002905,
EVT-85afe8fe-dbd7-5a8a-9231-4f78064f47c6,ASSET-29bd0d46877426bac8268b6c,NORMAL,NORMAL,D3,False,0.2949292009977592,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,4.8251000116579235,
EVT-6357045b-3ab7-5cab-a0c9-24967c15fe91,ASSET-b0a9f150222aefe96b74ac6f,NORMAL,NORMAL,D3,False,0.5346064275209912,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.9362999775912613,
EVT-9aeca44a-ebc9-5d86-a632-2c4ec3430ce7,ASSET-D2V2-d997716989ef56236ac21569,NORMAL,NORMAL,D2,False,0.24050851940182044,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8667000005953014,
EVT-15095420-9d9d-57ec-b120-654e572a5f78,ASSET-f7ffb862e62eaddb19d7a31f,NORMAL,NORMAL,D3,False,0.315950429915559,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.700499986531213,
EVT-6dde8a22-9034-54c5-8825-086af71441f9,ASSET-0cef3ce1d371c1ccc55c0507,NORMAL,NORMAL,D3,False,0.28255221982452744,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.4235999919474125,
EVT-e5799619-e6d8-5037-8f8c-e5c5b75c15e3,ASSET-6305ee73d9722fcec4dbc0c0,NORMAL,NORMAL,D3,False,0.13016480004410275,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.0076999973971397,
EVT-5bbb4151-a5bd-5322-bc53-e9115471c539,ASSET-6870aaa8571881380fd2120a,NORMAL,NORMAL,D3,False,0.13167235788818846,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8196000203024596,
EVT-438be94b-e153-5403-8ac0-d66378a92e5a,ASSET-c64993201c4ae03dfd24b005,NORMAL,NORMAL,D3,False,0.20866742520931789,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.632399981142953,
EVT-7592a5fa-b19c-5ff8-99d9-81abd238a228,ASSET-f630dbc21ea9d023b2ab9f6b,NORMAL,NORMAL,D3,False,0.4065092949808794,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.597800008719787,
EVT-f099ab53-e205-57d6-9cfa-2407be4a45c1,ASSET-25583cb186f57a22213d2ffa,NORMAL,NORMAL,D3,False,0.8167984036052992,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.7392000085674226,
EVT-0a715528-36bf-532f-9919-d5d44010f482,ASSET-847fc0b2f82e4ad8791cb3b3,NORMAL,NORMAL,D3,False,0.42373899464184706,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.907599991885945,
EVT-02103b72-63f5-5913-b7c2-c90738229c0a,ASSET-a45635a17ca38e9d12ff239c,NORMAL,NORMAL,D3,False,4.888058491571401,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.76319999829866,
EVT-1ce44a9a-685e-5e9d-8ae4-3dd5c01dd3e9,ASSET-c7e163ef5625b49e03831411,NORMAL,NORMAL,D3,False,0.5171171425063035,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.6977999950759113,
EVT-f8131bb2-f5ac-547a-8fe3-9e062ba09f7e,ASSET-232be4007b8aae089e69dd03,NORMAL,NORMAL,D3,False,3.5246318638056393,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.6433000166434795,
EVT-3fcaf2c5-9bc7-5c41-9559-d263c1d3d1a9,ASSET-91b905bd3439f3d6429a6db5,NORMAL,NORMAL,D3,False,2.4032057847773007,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.712699981406331,
EVT-7fce5244-49e3-55f4-9d92-3846f8e41150,ASSET-af01d12ee6f56208de6c7441,NORMAL,NORMAL,D3,False,0.49395703525908274,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.879500010749325,
EVT-65a32324-da6a-5254-bbf4-a648635f7955,ASSET-D2V2-279da50c8f93cafd24128389,NORMAL,NORMAL,D2,False,0.9976911893481387,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.814099978422746,
EVT-b871fd3a-6f4e-5818-8516-337c4c24cfe9,ASSET-fb1af97be8cb93935d4d855b,NORMAL,NORMAL,D3,False,0.18289600107292728,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.1018999870866537,
EVT-65aa9f4a-7dde-52d8-b6df-25940badf3da,ASSET-b1596a37b2faa0c8f3c50adb,NORMAL,NORMAL,D3,False,1.278350183845023,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.779399994527921,
EVT-920c06cc-60ec-514e-ac6f-5923eae6238b,ASSET-f748e9aa21d25062ab6bc5dc,NORMAL,NORMAL,D3,False,0.24295677985571656,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.2804000074975193,
EVT-161b1019-36f6-5c7c-9940-1286a0ec5d87,ASSET-f2d5f309392aaccd99ca5b7e,NORMAL,NORMAL,D3,False,85.9006388354376,EMR_LEAKAGE,P3,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,INEFFECTIVE,True,APPEND,3.4696999937295914,
EVT-d6f00be3-015b-5c3e-872b-d4d31cc8166a,ASSET-9d58a4796f87766107547014,NORMAL,NORMAL,D3,False,0.1944822272257454,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.710699995281175,
EVT-7f73c77d-e63d-5ec8-af8e-0ce4564cde9c,ASSET-a0f1b9ee5dab998f56f0d85a,NORMAL,NORMAL,D3,False,0.04903563301411302,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8162999951746315,
EVT-370e5639-359f-5554-87a3-915a6ab1f4fa,ASSET-c26633d2a872dde4effdeb33,NORMAL,NORMAL,D3,False,0.31793497908567925,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.5015999746974558,
EVT-c333fefc-50f3-54dc-af37-850f2f3cf190,ASSET-9cb936e13a9643793a60825b,NORMAL,NORMAL,D3,False,0.014591105446297978,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.76759997359477,
EVT-585ef8f6-bd19-5503-9f5b-e81724c3ec15,ASSET-9f436ca2e25e42d692c9dc23,NORMAL,NORMAL,D3,False,0.20830248668641302,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.4447000070940703,
EVT-f1b1782a-9dab-5726-9d15-16297c9671cb,ASSET-5492915e1dd5a178d1017003,NORMAL,NORMAL,D3,False,1.4284852086993123,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.936100005172193,
EVT-84731304-d7a6-540c-8a8c-8d7c7984cedd,ASSET-53c0ea5ef63d33982b5997e1,NORMAL,NORMAL,D3,False,0.4024811712906117,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.899199975421652,
EVT-b618013f-a96c-5eb5-ab81-bd67096f6b7c,ASSET-7af3ebc83bd50d483082de18,NORMAL,NORMAL,D3,False,55.56225552408945,NORMAL,P1,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.942300012568012,
EVT-4d2b15f0-0e9e-52dc-93dc-cd2ff40185f4,ASSET-eeab82a92bd25f3195d2c75c,NORMAL,NORMAL,D3,False,0.5657053616725836,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.281200013589114,
EVT-51bc02f4-9196-5ea2-a587-511bbe71c88c,ASSET-922d0ba8043f829da7277792,NORMAL,NORMAL,D3,False,0.3461126639753159,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.7624999929685146,
EVT-a9e9c60e-5148-58fd-90d3-5b3a581c7715,ASSET-820413c33538009d90dcdae4,NORMAL,NORMAL,D3,False,0.161724654071145,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.428700001677498,
EVT-47867ef4-5ad2-5b1c-a1dc-ca2d991f5b62,ASSET-6b3d3663a2cf6038ed44197c,NORMAL,NORMAL,D3,False,0.18917924459948895,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8578000201378018,
EVT-45c2523e-8bf8-5f0f-999b-e083c8cb3ce6,ASSET-D1V2-6f3cf62787df9d86197d9b03,NORMAL,NORMAL,D1,False,0.037427233728447445,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.6323999918531626,
EVT-76583e5a-007c-53cf-8918-63905861e6e8,ASSET-6d8d8a185c20d2cebb0d55df,NORMAL,NORMAL,D3,False,1.150736794697606,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.965099993161857,
EVT-e0e390ca-3a3a-55e6-a470-0fe01fe0cb8f,ASSET-c8e0a4547e76ec674638a734,NORMAL,NORMAL,D3,False,0.9054563463765287,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,4.1526000131852925,
EVT-046a597a-edda-5d2b-95ff-2dc8e5c5e7c3,ASSET-D2V2-f1d8f3e7978a8899ec1724d2,NORMAL,NORMAL,D2,False,0.6079365214908553,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.899100014474243,
EVT-025315b6-f709-5230-b933-669ab0707a8b,ASSET-ae602021a67d9d1270d63256,NORMAL,NORMAL,D3,False,0.15541516820708398,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.6932999899145216,
EVT-cb1765a0-a21e-5921-84f0-80438d021c18,ASSET-fd56ffabdc34a6ed41442130,NORMAL,NORMAL,D3,False,1.4600428236866845,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.722499997820705,
EVT-2780ebea-bcf7-5adf-b7d5-e65bc067942d,ASSET-8e2387a72db5ce90ad55682c,NORMAL,NORMAL,D3,False,0.24061262241831582,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.943599974969402,
EVT-c388bdfb-d29b-58a6-9f41-a8feaf916ea2,ASSET-711f8a6178e674dd32688aca,NORMAL,NORMAL,D3,False,0.4088686111108444,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.722800000105053,
EVT-54776e53-a887-575e-9bb3-caaa98f209fc,ASSET-8d3db2c465caeaff8626f2bb,NORMAL,NORMAL,D3,False,0.13695425598573605,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.382199996849522,
EVT-507a599a-3956-58aa-bc60-5845af020a8d,ASSET-D1V2-7d14e2a46e1957e74d82c067,NORMAL,NORMAL,D1,False,4.278568232466258,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.9510000022128224,
EVT-a66a4e8b-d441-55b4-8ab8-2838bab40ada,ASSET-e0cfe1a54a9bdfe9f3ee70e6,NORMAL,NORMAL,D3,False,0.20984508588952516,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.4004999906755984,
EVT-c876c246-9cd8-56d9-942b-01ca151a83cf,ASSET-D1V2-cfd8ac6f1421a37017d7e620,NORMAL,NORMAL,D1,False,0.08498110775810253,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.3059999987017363,
EVT-40df2de9-d7f0-58f2-abea-310b7b8d8df8,ASSET-8a73beacab8875f567ff36a7,NORMAL,NORMAL,D3,False,5.390541981876683,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.3158999867737293,
EVT-bba420d7-7c7d-5739-8a53-3f179c8749fd,ASSET-5b61eca57e676b66e705ff39,NORMAL,NORMAL,D3,False,0.180282905697775,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.8810000114608556,
EVT-644b36c5-c99d-5436-8057-46ed6ded959a,ASSET-846fa0e52a04b7526c77c70c,NORMAL,NORMAL,D3,False,0.01678809925993515,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.779000020585954,
EVT-5b06f8fc-8b8b-58ec-a353-cf4c492ee463,ASSET-D1V2-0eff298acef4333f1e7761c9,NORMAL,NORMAL,D1,False,3.5028109834899483,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.051899984711781,
EVT-181a800d-b172-59cf-a333-a9ed477c3102,ASSET-D1V2-2ddd787747873323e971eaba,NORMAL,NORMAL,D1,False,0.1288627187846597,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.3682999783195555,
EVT-55235d3c-dac9-50ca-9237-0104698c93b4,ASSET-4c977f2e0ff5320dce8cfd34,NORMAL,NORMAL,D3,False,0.21495978996993975,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.948000008473173,
EVT-00d03877-3052-553b-8d73-8608e1dd5e1f,ASSET-a027d14953082e8788456d38,NORMAL,NORMAL,D3,False,12.89572568906995,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8617999923881143,
EVT-288c8a3f-4cd8-5b86-9c2e-4fbec078ef53,ASSET-66ceae4c501ab58b46540872,NORMAL,NORMAL,D3,False,0.3365595633128218,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.80770001700148,
EVT-a34cbd70-df5b-5f85-924b-aeb6432cc04f,ASSET-bb0c6dc57d2915c1a71fd655,NORMAL,NORMAL,D3,False,0.9752388711084343,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.6606000212486833,
EVT-31141bd8-010e-5146-ba97-f4ede042ca8e,ASSET-acd964661cd4dcd400a5aef8,NORMAL,NORMAL,D3,False,0.5440458975435755,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.7475000135600567,
EVT-eb4cb53b-440a-5f67-8c7d-373324471d83,ASSET-e939dba603f7bb42ff6f3689,NORMAL,NORMAL,D3,False,4.913318373543216,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.8947000100743026,
EVT-f4b64e38-bee8-52b8-80b9-77fac443e55c,ASSET-9b75e272cf461bc26c3e1a15,NORMAL,NORMAL,D3,False,10.108768041262758,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,2.809900004649535,
EVT-a4234bfc-e5fb-57c2-a059-9ba01bd18c3f,ASSET-c3b04a2c4df4fa421a2d854f,NORMAL,NORMAL,D3,False,20.51915625133999,NORMAL,P0,NOT_APPLICABLE,NORMAL,NOT_NEEDED,NONE,NOT_APPLICABLE,True,SKIP,3.4641000092960894,
